order_id,order_date,region,state,product,category,sub_category,customer_name,sales,profit
CA-2017-158071,2017-06-10,West,Washington,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,Bill Donatelli,15.58,3.895
CA-2017-147403,2017-09-10,East,Ohio,Xerox 1906,Office Supplies,Paper,Ken Heidel,85.056,28.7064
US-2017-136721,2017-04-08,Central,Michigan,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,Nicole Hansen,273.96,71.2296
US-2017-136721,2017-04-08,Central,Michigan,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,Nicole Hansen,306.9,79.794
CA-2015-118738,2015-10-24,Central,Texas,Xerox 1999,Office Supplies,Paper,Andrew Gjertsen,15.552,5.4432
CA-2015-118738,2015-10-24,Central,Texas,KI Conference Tables,Furniture,Tables,Andrew Gjertsen,347.361,-69.4722
CA-2015-118738,2015-10-24,Central,Texas,Xerox 2,Office Supplies,Paper,Andrew Gjertsen,10.368,3.6288
CA-2017-134152,2017-05-27,West,Washington,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,Roy Phan,98.16,9.816
CA-2017-134152,2017-05-27,West,Washington,Staples in misc. colors,Office Supplies,Art,Roy Phan,31.44,7.86
CA-2014-125542,2014-12-05,East,Pennsylvania,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,Nona Balk,348.488,117.6147
CA-2014-125542,2014-12-05,East,Pennsylvania,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,Nona Balk,172.736,-30.2288
CA-2016-136021,2016-08-14,West,California,Array Memo Cubes,Office Supplies,Paper,Jill Matthias,15.54,7.6146
CA-2016-136021,2016-08-14,West,California,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,Jill Matthias,105.552,35.6238
CA-2016-149195,2016-09-05,Central,Texas,Xerox 202,Office Supplies,Paper,Don Miller,25.92,9.072
CA-2016-149195,2016-09-05,Central,Texas,Staples,Office Supplies,Fasteners,Don Miller,15.808,5.3352
CA-2016-149195,2016-09-05,Central,Texas,Xerox 1930,Office Supplies,Paper,Don Miller,10.368,3.7584
CA-2017-161410,2017-06-26,East,Pennsylvania,Bose SoundLink Bluetooth Speaker,Technology,Phones,Chris Cortes,358.2,41.79
CA-2017-161410,2017-06-26,East,Pennsylvania,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,Chris Cortes,545.916,72.7888
CA-2017-152786,2017-03-12,South,Arkansas,Avery Non-Stick Binders,Office Supplies,Binders,Guy Armstrong,40.41,18.5886
CA-2017-164707,2017-02-18,West,California,iHome FM Clock Radio with Lightning Dock,Technology,Phones,Cynthia Voltz,167.976,10.4985
CA-2017-164707,2017-02-18,West,California,Memorex Micro Travel Drive 32 GB,Technology,Accessories,Cynthia Voltz,109.53,47.0979
CA-2017-164707,2017-02-18,West,California,Avery 493,Office Supplies,Labels,Cynthia Voltz,9.82,4.8118
CA-2017-163874,2017-11-10,West,Washington,GBC Imprintable Covers,Office Supplies,Binders,Nick Crebassa,26.352,9.5526
US-2014-123183,2014-11-19,East,Delaware,Avery 480,Office Supplies,Labels,Georgia Rosenberg,22.5,10.8
US-2014-123183,2014-11-19,East,Delaware,Avery 499,Office Supplies,Labels,Georgia Rosenberg,9.96,4.5816
US-2014-123183,2014-11-19,East,Delaware,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Georgia Rosenberg,213.08,102.2784
US-2014-123183,2014-11-19,East,Delaware,Sauder Inglewood Library Bookcases,Furniture,Bookcases,Georgia Rosenberg,1025.88,235.9524
CA-2014-104829,2014-11-18,West,Utah,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,John Grady,21.98,9.891
US-2016-147340,2016-09-24,West,California,Nu-Dell Executive Frame,Furniture,Furnishings,Edward Becker,63.2,23.384
CA-2016-145492,2016-11-20,West,California,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,Matt Connell,39.0,11.31
CA-2016-163202,2016-09-27,East,Ohio,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,Brian Moss,2.907,-2.0349
CA-2016-117681,2016-04-09,West,California,Bush Somerset Collection Bookcase,Furniture,Bookcases,Herbert Flentye,556.665,6.549
CA-2017-132262,2017-09-21,West,Washington,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Muhammed Lee,71.98,15.1158
CA-2017-132262,2017-09-21,West,Washington,Logitech M510 Wireless Mouse,Technology,Accessories,Muhammed Lee,79.98,26.3934
CA-2017-123043,2017-08-24,East,New York,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,Alan Haines,24.672,7.71
CA-2017-123043,2017-08-24,East,New York,Acco Translucent Poly Ring Binders,Office Supplies,Binders,Alan Haines,3.744,1.3104
US-2016-143280,2016-02-22,West,California,AT&T 1070 Corded Phone,Technology,Phones,Tracy Zic,445.96,55.745
US-2016-143280,2016-02-22,West,California,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,Tracy Zic,36.24,15.2208
US-2016-143280,2016-02-22,West,California,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,Tracy Zic,10.65,5.0055
CA-2017-108854,2017-12-08,West,California,Standard Line While You Were Out Hardbound Telephone Message Book,Office Supplies,Paper,Denise Monton,87.92,40.4432
CA-2017-108854,2017-12-08,West,California,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,Denise Monton,22.424,8.409
CA-2017-108854,2017-12-08,West,California,Vinyl Sectional Post Binders,Office Supplies,Binders,Denise Monton,90.48,33.93
CA-2017-108854,2017-12-08,West,California,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,Denise Monton,42.76,11.1176
CA-2017-166856,2017-09-18,West,New Mexico,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Tony Sayre,10.08,3.528
CA-2017-166856,2017-09-18,West,New Mexico,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,Tony Sayre,101.34,8.1072
CA-2016-153157,2016-09-11,Central,Kansas,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,Trudy Brown,224.75,62.93
US-2017-125647,2017-09-23,Central,Illinois,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Lena Cacioppo,73.176,-197.5752
US-2017-125647,2017-09-23,Central,Illinois,Xerox 217,Office Supplies,Paper,Lena Cacioppo,20.736,7.2576
US-2017-125647,2017-09-23,Central,Illinois,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,Lena Cacioppo,39.984,-8.9964
CA-2014-132542,2014-10-06,Central,Nebraska,GBC VeloBinder Strips,Office Supplies,Binders,Alice McCarthy,15.36,7.68
CA-2015-110877,2015-10-23,Central,Texas,Xerox 212,Office Supplies,Paper,Joe Elijah,36.288,12.7008
CA-2015-110877,2015-10-23,Central,Texas,Jabra SPEAK 410,Technology,Phones,Joe Elijah,150.384,15.0384
US-2016-151827,2016-03-31,East,Pennsylvania,LG Exalt,Technology,Phones,Carlos Soltero,280.782,-60.8361
US-2016-151827,2016-03-31,East,Pennsylvania,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,Carlos Soltero,31.984,1.1994
US-2016-163258,2016-12-29,West,California,Acco Translucent Poly Ring Binders,Office Supplies,Binders,Phillip Flathmann,11.232,3.9312
CA-2017-103009,2017-11-03,South,Kentucky,Xerox 1963,Office Supplies,Paper,Patrick Jones,26.4,11.88
US-2017-120649,2017-01-20,East,Connecticut,Newell 326,Office Supplies,Art,Jeremy Farry,3.52,1.0208
CA-2016-153598,2016-12-03,West,California,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,Neoma Murray,1649.95,659.98
CA-2016-153598,2016-12-03,West,California,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,Neoma Murray,111.9,51.474
US-2016-108497,2016-06-14,West,California,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,Marc Harrigan,599.165,35.245
CA-2016-113096,2016-09-02,West,California,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,Sam Zeldin,46.53,12.0978
CA-2014-136861,2014-09-05,South,Florida,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,Patrick Ryan,31.984,1.999
CA-2017-117422,2017-10-21,East,Ohio,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,Frank Carlisle,161.568,16.1568
CA-2017-117422,2017-10-21,East,Ohio,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Frank Carlisle,4.064,1.3716
CA-2017-117422,2017-10-21,East,Ohio,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Frank Carlisle,6.216,-4.9728
CA-2017-129707,2017-04-25,West,Arizona,Newell 318,Office Supplies,Art,Larry Hughes,8.896,0.6672
CA-2015-160171,2015-10-19,West,California,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,Robert Marley,1640.7,459.396
CA-2015-160171,2015-10-19,West,California,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,Robert Marley,270.0,97.2
CA-2014-103317,2014-07-05,South,Florida,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,Don Miller,19.52,5.368
CA-2014-103317,2014-07-05,South,Florida,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,Don Miller,9.81,-6.867
CA-2014-103317,2014-07-05,South,Florida,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,Don Miller,213.216,15.9912
CA-2016-167115,2016-04-04,East,New York,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Evan Henry,588.784,183.995
US-2017-153633,2017-11-13,South,Florida,DIXON Oriole Pencils,Office Supplies,Art,Toby Carlisle,2.064,0.1548
CA-2017-155929,2017-09-09,West,Arizona,Unpadded Memo Slips,Office Supplies,Paper,Arianne Irving,6.368,2.388
CA-2015-148712,2015-04-17,East,New York,Enermax Acrylux Wireless Keyboard,Technology,Accessories,Jessica Myrick,99.6,36.852
CA-2015-148712,2015-04-17,East,New York,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,Jessica Myrick,62.296,21.0249
CA-2015-148712,2015-04-17,East,New York,Barrel Sharpener,Office Supplies,Art,Jessica Myrick,10.71,2.7846
CA-2016-128307,2016-07-25,Central,Texas,Quality Park Security Envelopes,Office Supplies,Envelopes,Bill Eplett,20.936,7.0659
US-2016-127425,2016-08-26,East,New York,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,Dan Reichenbach,33.0,8.25
US-2016-127425,2016-08-26,East,New York,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,Dan Reichenbach,249.95,87.4825
US-2014-119081,2014-09-12,Central,Kansas,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Tom Ashbrook,357.93,7.1586
US-2014-119081,2014-09-12,Central,Kansas,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,Tom Ashbrook,57.4,10.906
US-2014-119081,2014-09-12,Central,Kansas,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,Tom Ashbrook,331.96,149.382
US-2014-119081,2014-09-12,Central,Kansas,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,Tom Ashbrook,40.56,12.9792
CA-2016-140613,2016-07-22,West,Nevada,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,Kristina Nunn,86.2,24.998
US-2017-108700,2017-05-19,Central,Illinois,Things To Do Today Spiral Book,Office Supplies,Paper,Patrick Jones,38.016,13.7808
CA-2017-160962,2017-04-28,East,Pennsylvania,Sterilite Officeware Hinged File Box,Office Supplies,Storage,Matt Connell,8.384,0.7336
CA-2017-160962,2017-04-28,East,Pennsylvania,Newell 341,Office Supplies,Art,Matt Connell,6.848,0.7704
CA-2017-130631,2017-12-29,West,Washington,Acco Glide Clips,Office Supplies,Fasteners,Bruce Stewart,19.6,9.604
CA-2017-130631,2017-12-29,West,Washington,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,Bruce Stewart,68.46,20.538
CA-2017-116680,2017-09-04,West,California,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,Pete Kriz,13.344,4.3368
CA-2017-116680,2017-09-04,West,California,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,Pete Kriz,1478.272,92.392
US-2014-107405,2014-03-21,South,North Carolina,Tennsco Commercial Shelving,Office Supplies,Storage,Thomas Seio,16.272,-3.8646
CA-2017-101574,2017-09-28,West,California,Longer-Life Soft White Bulbs,Furniture,Furnishings,Bruce Degenhardt,9.24,4.4352
CA-2014-146591,2014-01-19,West,Arizona,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,Toby Swindell,32.34,-23.716
CA-2014-146591,2014-01-19,West,Arizona,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,Toby Swindell,56.064,19.6224
CA-2014-146591,2014-01-19,West,Arizona,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,Toby Swindell,108.72,36.693
CA-2014-146591,2014-01-19,West,Arizona,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Toby Swindell,181.47,-320.597
CA-2014-107706,2014-02-14,Central,Texas,"Memo Book, 100 Message Capacity, 5 3/8 x 11",Office Supplies,Paper,Shui Tom,16.176,6.066
CA-2016-122448,2016-06-09,West,California,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,Dean Braden,122.352,13.7646
CA-2014-132451,2014-09-26,West,California,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Karen Ferguson,585.552,73.194
CA-2014-132451,2014-09-26,West,California,Xerox 217,Office Supplies,Paper,Karen Ferguson,19.44,9.3312
CA-2016-158547,2016-05-30,East,Ohio,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,Justin MacKendrick,123.92,9.294
CA-2017-116946,2017-12-19,West,Colorado,OIC Stacking Trays,Furniture,Furnishings,Tony Sayre,13.36,4.008
CA-2017-116946,2017-12-19,West,Colorado,Tennsco Industrial Shelving,Office Supplies,Storage,Tony Sayre,78.256,-17.6076
CA-2017-116946,2017-12-19,West,Colorado,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Tony Sayre,102.018,-183.6324
CA-2017-121741,2017-12-26,Central,Nebraska,Tennsco Single-Tier Lockers,Office Supplies,Storage,Yoseph Carroll,750.68,37.534
CA-2017-169691,2017-06-15,Central,Minnesota,Avery 490,Office Supplies,Labels,Dean percer,44.4,22.2
CA-2017-169691,2017-06-15,Central,Minnesota,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,Dean percer,84.55,22.8285
CA-2017-169691,2017-06-15,Central,Minnesota,Xerox 1992,Office Supplies,Paper,Dean percer,17.94,8.7906
CA-2016-121356,2016-11-20,East,Delaware,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,Shirley Jackson,128.4,62.916
CA-2014-101770,2014-03-31,South,Florida,Avery Hole Reinforcements,Office Supplies,Binders,Karen Bern,1.869,-1.3083
CA-2017-105487,2017-10-08,West,California,Digium D40 VoIP phone,Technology,Phones,Chris Selesnick,103.192,11.6091
CA-2017-105487,2017-10-08,West,California,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,Chris Selesnick,36.0,6.48
CA-2017-105487,2017-10-08,West,California,Logitech Illuminated - Keyboard,Technology,Accessories,Chris Selesnick,239.96,115.1808
CA-2017-105487,2017-10-08,West,California,Tennsco Commercial Shelving,Office Supplies,Storage,Chris Selesnick,40.68,0.4068
CA-2017-148999,2017-01-30,South,Florida,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,Emily Burns,419.136,-68.1096
CA-2014-107573,2014-12-12,South,Florida,Staple envelope,Office Supplies,Envelopes,Philip Brown,23.472,7.6284
CA-2015-156608,2015-10-24,Central,Texas,Avery Non-Stick Binders,Office Supplies,Binders,Michelle Tran,3.592,-6.286
CA-2017-134495,2017-04-01,South,Florida,Mediabridge Sport Armband iPhone 5s,Technology,Phones,Barry Französisch,23.976,-5.6943
CA-2017-134495,2017-04-01,South,Florida,Avery 494,Office Supplies,Labels,Barry Französisch,6.264,2.0358
CA-2017-134495,2017-04-01,South,Florida,Staple holder,Office Supplies,Appliances,Barry Französisch,20.808,1.8207
CA-2017-134495,2017-04-01,South,Florida,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Barry Französisch,218.352,-19.1058
CA-2017-164098,2017-01-26,Central,Texas,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,Claire Gute,18.16,1.816
CA-2014-105249,2014-11-28,West,California,Staple remover,Office Supplies,Supplies,Duane Huffman,7.36,0.1472
CA-2014-105249,2014-11-28,West,California,Avery 489,Office Supplies,Labels,Duane Huffman,41.4,19.872
CA-2014-105249,2014-11-28,West,California,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,Duane Huffman,411.332,-4.8392
CA-2015-113523,2015-09-04,East,Pennsylvania,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,Shaun Chance,7.656,-6.1248
CA-2017-117821,2017-06-12,East,Ohio,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Hunter Glantz,63.92,19.176
CA-2017-164378,2017-07-15,East,New York,Newell 349,Office Supplies,Art,Michelle Moray,6.56,1.9024
CA-2017-164378,2017-07-15,East,New York,Avery 509,Office Supplies,Labels,Michelle Moray,7.83,3.6018
CA-2017-164378,2017-07-15,East,New York,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Michelle Moray,41.9,8.799
CA-2017-164378,2017-07-15,East,New York,Hon Mobius Operator's Chair,Furniture,Chairs,Michelle Moray,664.146,88.5528
CA-2017-164378,2017-07-15,East,New York,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,Michelle Moray,8.96,4.3904
CA-2017-127782,2017-11-02,East,Pennsylvania,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,Thea Hudgings,3.312,0.6624
CA-2017-127782,2017-11-02,East,Pennsylvania,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Thea Hudgings,20.136,1.2585
CA-2017-127782,2017-11-02,East,Pennsylvania,Colored Envelopes,Office Supplies,Envelopes,Thea Hudgings,8.856,2.8782
CA-2017-127782,2017-11-02,East,Pennsylvania,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Thea Hudgings,859.2,-186.16
US-2016-162026,2016-10-08,West,California,Xerox 1925,Office Supplies,Paper,Joel Eaton,61.96,27.882
CA-2016-150000,2016-04-08,South,Georgia,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,Patrick Gardner,17.92,8.6016
CA-2015-168529,2015-10-08,West,California,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,Maria Bertelson,145.9,62.737
US-2017-152569,2017-05-15,Central,Illinois,Xerox 1880,Office Supplies,Paper,Joy Daniels,56.704,19.1376
US-2017-152569,2017-05-15,Central,Illinois,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,Joy Daniels,11.12,3.475
US-2014-137680,2014-02-24,West,Oregon,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Jennifer Halladay,32.896,11.1024
US-2014-137680,2014-02-24,West,Oregon,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,Jennifer Halladay,22.776,7.6869
CA-2015-103177,2015-05-30,East,New York,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,Edward Nazzal,239.97,2.3997
CA-2015-103177,2015-05-30,East,New York,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,Edward Nazzal,160.32,44.8896
CA-2015-103177,2015-05-30,East,New York,Plantronics MX500i Earset,Technology,Phones,Edward Nazzal,128.85,3.8655
US-2016-138408,2016-11-18,South,Alabama,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,Karen Carlisle,1319.96,527.984
